id,customer_id,product_id,order_creation_time,sale_quantity,sale_price_per_item,sale_price_before_discount,discount_platform,discount_seller,discount_total,sales_price_after_discount,payment_method_id,order_status
c183348c-86c3-8994-4ffc-dbf67ab5e34c,777,12,2023-11-19 04:44:43,2,136.95,273.90,0.00,5.48,5.48,268.42,6,3
c65c738b-e066-4246-8c3d-b533ef53cb59,215,2,2023-11-19 04:52:45,3,96.99,290.97,0.00,23.28,23.28,267.69,1,1
1235728a-0f57-2bf3-a38e-5c47aee463ae,273,82,2023-11-19 05:32:22,1,62.99,62.99,0.00,0.00,0.00,62.99,3,1
adc8e6af-89b7-4ae3-8e5f-6289e954784c,694,97,2023-11-19 09:09:30,3,120.00,360.00,39.60,36.00,75.60,284.40,4,1
822bb618-188d-5198-68a3-7e2bc0ef7d8c,706,46,2023-11-19 16:27:33,3,86.95,260.85,0.00,28.69,28.69,232.16,3,3
d1a5344d-74a2-2c21-6a44-646a9e36f262,76,12,2023-11-19 18:20:58,1,136.95,136.95,15.06,0.00,15.06,121.89,3,2
0a0c53f8-5998-0ee3-83ac-8fcc6e0e50c1,927,28,2023-11-19 19:47:03,1,108.00,108.00,0.00,0.00,0.00,108.00,4,2
a42644fc-1782-91f6-085e-c34542f80b07,232,41,2023-11-19 21:13:15,3,24.99,74.97,6.75,9.75,16.50,58.47,4,3
c8bb96d2-642a-3299-def0-3522ccf36388,334,102,2023-11-19 21:17:13,2,0.00,0.00,0.00,0.00,0.00,0.00,7,3
ca0d52ae-5f20-22f6-8789-68fb23f1ec88,485,89,2023-11-19 22:42:35,1,108.00,108.00,0.00,0.00,0.00,108.00,7,3
148dbdd3-fe77-dbd9-1dcb-cea4e0b1fb48,744,43,2023-11-19 23:23:40,1,73.95,73.95,9.61,0.74,10.35,63.60,2,3
6eed5d65-6f65-beda-f9f2-dc019ab873cf,98,34,2023-11-20 00:02:12,1,54.95,54.95,6.04,2.75,8.79,46.16,4,1
8987e078-8798-9fae-b05e-68618318d24d,969,36,2023-11-20 00:05:43,2,131.95,263.90,7.92,0.00,7.92,255.98,3,2
ef06511f-8f21-9198-eb4c-8993949852b2,441,23,2023-11-20 00:15:53,3,84.95,254.85,0.00,0.00,0.00,254.85,3,1
08451c3f-aa43-4b71-8b14-04234d1fa1ff,381,104,2023-11-20 00:46:59,1,0.00,0.00,0.00,0.00,0.00,0.00,4,2
5cad3653-c151-5ccf-ec5a-6f7177c382ce,586,59,2023-11-20 04:24:43,3,24.95,74.85,0.00,0.00,0.00,74.85,1,3
d546cb02-b774-927f-e1dd-353fa763fe2c,339,63,2023-11-20 06:28:48,3,21.95,65.85,3.95,7.24,11.19,54.66,2,2
392b07c5-8bf1-06da-a2aa-bec5010983e0,601,39,2023-11-20 11:26:29,2,60.00,120.00,12.00,0.00,12.00,108.00,1,3
ada26671-dc59-fe91-2a46-8545289dd369,1,78,2023-11-20 15:52:59,1,102.99,102.99,0.00,5.15,5.15,97.84,3,3
91cfbdd2-0aa3-c093-2f58-90287cb16575,752,56,2023-11-20 18:17:07,1,73.95,73.95,0.00,2.22,2.22,71.73,3,3
f987f341-9974-83ec-b225-9f182079f988,157,12,2023-11-20 19:30:06,2,136.95,273.90,10.96,27.39,38.35,235.55,7,2
3cc93a35-ed77-329e-bd80-0ad665040d79,606,88,2023-11-20 23:09:16,1,42.95,42.95,2.15,5.58,7.73,35.22,7,3
c0d9a658-0c8e-e5d3-ca5f-e94fdd515171,827,104,2023-11-21 02:23:49,3,0.00,0.00,0.00,0.00,0.00,0.00,2,1
a69bb8fe-bb33-1047-541b-d8e2038ca088,556,44,2023-11-21 05:44:03,3,86.95,260.85,0.00,0.00,0.00,260.85,4,1
3401859d-4821-e6b9-dc1d-bb29a1a63dc8,303,72,2023-11-21 06:06:15,1,108.99,108.99,7.63,10.90,18.53,90.46,7,1
6f69139f-69ef-2dee-4280-3a8954c8d0c2,243,25,2023-11-21 06:37:02,2,85.95,171.90,22.35,0.00,22.35,149.55,2,2
4b20f262-7f2d-c444-8ae0-c13032d54b30,490,95,2023-11-21 07:39:02,1,58.95,58.95,0.00,0.00,0.00,58.95,1,1
6b36e69b-47c0-4c5e-4880-b484a3f5be97,279,70,2023-11-21 12:24:07,1,60.95,60.95,7.31,4.88,12.19,48.76,6,2
27d1a7eb-db00-0b88-c8c6-91f15d92e675,731,88,2023-11-21 17:10:52,2,42.95,85.90,11.17,5.15,16.32,69.58,5,3
0a8a4d19-a5b7-58eb-f92c-fbd83433ac71,724,97,2023-11-21 17:12:56,3,120.00,360.00,25.20,0.00,25.20,334.80,2,3
c84c92dd-bbeb-64da-04dd-0942f1e69ed3,82,100,2023-11-21 18:34:34,1,65.95,65.95,0.00,8.57,8.57,57.38,2,3
a6ce998b-b6d3-4028-193c-f1b3e77056b2,941,59,2023-11-21 22:26:55,2,24.95,49.90,2.50,3.49,5.99,43.91,5,2
96e01c22-7bba-2e93-f0b3-0e59d5106586,394,105,2023-11-21 23:02:49,3,0.00,0.00,0.00,0.00,0.00,0.00,5,3
9e60394f-151f-9363-7567-2e455fde9c95,863,87,2023-11-22 00:47:24,1,32.99,32.99,1.65,0.00,1.65,31.34,4,1
79d4aa32-b4e6-66a8-775d-d5967b459ae3,836,34,2023-11-22 02:52:50,3,54.95,164.85,0.00,0.00,0.00,164.85,3,3
2da039f7-7482-40fe-d7e3-7a4980795718,429,19,2023-11-22 06:17:42,1,16.00,16.00,0.00,1.76,1.76,14.24,3,1
d4220a03-e733-e151-3988-b5349ac35703,686,72,2023-11-22 11:01:35,1,108.99,108.99,9.81,0.00,9.81,99.18,5,3
955b96c8-8d36-0935-59b9-31ebbb8d143c,32,74,2023-11-22 12:12:20,3,127.99,383.97,0.00,42.24,42.24,341.73,5,1
6a4d2d6e-43af-b8c0-7be6-f6b5f69e9cdc,59,40,2023-11-22 16:55:20,3,48.00,144.00,5.76,0.00,5.76,138.24,4,1
c788f69e-aabe-fdc3-3c42-f18cfb636c2a,617,103,2023-11-22 17:08:55,1,0.00,0.00,0.00,0.00,0.00,0.00,3,1
cba25ecd-51d4-40be-df5c-99ceda0292b4,956,5,2023-11-22 18:37:17,2,93.99,187.98,7.52,0.00,7.52,180.46,6,2
e5868bb6-1109-754d-35e2-cebace93a325,846,52,2023-11-22 18:39:48,1,85.00,85.00,0.00,6.80,6.80,78.20,3,2
fc7f6a3a-6a93-fbde-a4f0-a20c26777135,646,104,2023-11-22 21:51:34,2,0.00,0.00,0.00,0.00,0.00,0.00,6,1
7ecfd1ba-1bd2-c636-a493-1b80714a6735,841,105,2023-11-22 23:40:37,3,0.00,0.00,0.00,0.00,0.00,0.00,6,2
54ac0989-cda0-abb7-2ccb-e0324e825b10,7,68,2023-11-23 00:05:40,2,22.99,45.98,0.00,5.52,5.52,40.46,4,3
8e9ab9c7-12fe-2d03-9006-d445ccb44345,813,73,2023-11-23 00:11:57,2,112.00,224.00,8.96,0.00,8.96,215.04,2,2
e7396c30-34f7-7d92-1778-1b9b657c314b,715,11,2023-11-23 02:56:22,1,55.99,55.99,0.00,0.00,0.00,55.99,4,2
2893c35b-5551-eec7-fc03-7ea324a7ba03,10,85,2023-11-23 04:35:13,1,76.99,76.99,0.00,10.01,10.01,66.98,5,3
74d1db28-18a4-1114-5e5f-c35a26fe15fb,276,22,2023-11-23 06:03:07,2,51.99,103.98,0.00,0.00,0.00,103.98,5,3
f87178f0-7810-2209-52f7-34c27b4bc203,456,103,2023-11-23 06:55:38,1,0.00,0.00,0.00,0.00,0.00,0.00,2,1
c9901e61-80c5-2088-32d9-f927adc4ccc1,220,12,2023-11-23 09:39:14,3,136.95,410.85,0.00,0.00,0.00,410.85,7,2
7f5c186c-e56f-2607-43ff-8403fe1b7f70,892,11,2023-11-23 11:17:14,3,55.99,167.97,20.16,25.20,45.36,122.61,3,1
5bc86e83-b4c1-a016-2922-b2d3411f8f89,250,18,2023-11-23 13:17:39,1,135.00,135.00,20.25,0.00,20.25,114.75,5,2
b5ecefd4-ee1c-4563-220e-5bcf78e788eb,51,19,2023-11-23 14:04:40,3,16.00,48.00,0.00,0.00,0.00,48.00,1,2
25de5649-9fc0-d965-4d87-9e0e4b2bfa6b,395,2,2023-11-23 14:34:15,1,96.99,96.99,2.91,1.94,4.85,92.14,1,3
9ba06586-93b2-c176-e2b6-2ceb37e4ff19,617,18,2023-11-23 15:05:45,1,135.00,135.00,2.70,12.15,14.85,120.15,1,1
83740a18-a06b-1941-6d58-10906dbf6c1d,736,90,2023-11-23 15:53:22,3,23.00,69.00,10.35,4.14,14.49,54.51,3,1
6e1dff15-e40a-46d2-50a5-932c8292c454,175,18,2023-11-23 15:54:05,1,135.00,135.00,12.15,0.00,12.15,122.85,1,1
4968dea7-2d68-a4cc-9923-e0f6c2cb6c26,125,93,2023-11-23 16:06:51,1,22.99,22.99,0.23,0.46,0.69,22.30,7,1
6e5eb3fd-5579-cbac-cc2b-4381acf3f235,690,13,2023-11-23 18:45:14,2,86.99,173.98,0.00,0.00,0.00,173.98,4,1
ab2efcf1-5106-bfc6-1fa6-9b204f024794,904,78,2023-11-23 20:54:57,3,102.99,308.97,0.00,6.18,6.18,302.79,1,2
3bc440ad-8382-b1f3-4053-fc2742187e5b,806,20,2023-11-23 22:52:24,3,64.99,194.97,0.00,17.55,17.55,177.42,6,2
188351ea-b91d-f8fc-0178-42fc43ac114f,954,97,2023-11-24 04:04:02,3,120.00,360.00,3.60,0.00,3.60,356.40,7,2
d9552c03-a226-dff2-1cdc-99407fc2be85,797,14,2023-11-24 07:38:28,1,10.00,10.00,0.00,0.20,0.20,9.80,2,1
7dbd10cb-166c-54f6-3a89-37ada918abb3,246,86,2023-11-24 09:37:22,1,79.00,79.00,0.00,0.00,0.00,79.00,3,3
a796163e-ea9c-f990-9b0a-fae3200024f1,941,60,2023-11-24 11:58:42,1,8.99,8.99,0.00,0.00,0.00,8.99,3,3
c5ca0b75-8951-4c44-2cf4-f7f8cfadab5a,295,11,2023-11-24 13:30:50,1,55.99,55.99,0.00,3.92,3.92,52.07,3,1
78ca55bf-ea1e-f790-c6c7-7d69bddefaee,803,50,2023-11-24 13:38:24,3,91.95,275.85,0.00,30.34,30.34,245.51,3,2
e03c95f0-32b4-af99-f524-76335ebed4d9,516,23,2023-11-24 15:52:54,2,84.95,169.90,25.49,0.00,25.49,144.41,4,2
4395a0fb-cfb8-148e-a813-7eb12b71db55,741,56,2023-11-24 19:48:02,1,73.95,73.95,5.92,0.00,5.92,68.03,1,3
e4d9ea1f-e9a0-b05c-8eea-90c3a69f603c,433,28,2023-11-24 21:07:12,3,108.00,324.00,35.64,32.40,68.04,255.96,4,2
3c0ae0f5-88b9-0888-095e-552ae685c71c,387,59,2023-11-24 21:15:47,2,24.95,49.90,2.50,0.00,2.50,47.40,3,2
5ae09c63-d7e7-d47f-01a3-b8c0c50d04fd,743,7,2023-11-24 21:25:16,2,55.99,111.98,0.00,0.00,0.00,111.98,7,3
aff31a33-1ee0-ee27-ada3-4b6b4f319b76,717,51,2023-11-24 21:37:28,2,77.99,155.98,3.12,0.00,3.12,152.86,3,1
0f6e9431-e655-6eb2-815c-e49df9a2209b,895,73,2023-11-24 22:54:48,2,112.00,224.00,0.00,0.00,0.00,224.00,4,1
77ccf3c0-1276-1430-4e03-b792130b664c,292,59,2023-11-25 00:44:06,2,24.95,49.90,7.49,6.99,14.48,35.42,1,3
840119b4-0bd2-965a-c2a1-785ce70c0491,919,58,2023-11-25 04:09:37,1,75.99,75.99,10.64,0.00,10.64,65.35,5,1
1b033110-b03f-662a-82bc-154a49e2dcad,649,47,2023-11-25 04:23:07,2,105.00,210.00,14.70,10.50,25.20,184.80,1,2
20970e8c-a14c-4e1e-1dc4-4e2c8f257648,371,58,2023-11-25 06:23:51,2,75.99,151.98,0.00,0.00,0.00,151.98,1,2
516e31fe-7e04-c126-ab1b-08b6afaf4189,747,54,2023-11-25 07:12:26,1,109.00,109.00,0.00,15.26,15.26,93.74,2,2
97acdc94-a73e-4141-68ba-b6c63acf3a86,910,98,2023-11-25 08:45:05,2,161.95,323.90,0.00,0.00,0.00,323.90,3,3
dcaddaac-dcc0-7a14-fd77-56a99aea21f3,475,78,2023-11-25 09:43:33,1,102.99,102.99,14.42,0.00,14.42,88.57,7,2
9f449107-6531-b96e-883a-e20b89dfc11e,104,76,2023-11-25 10:03:34,2,101.00,202.00,0.00,12.12,12.12,189.88,3,1
c83d1f3c-5701-c85e-ea34-e82fd48c1329,515,59,2023-11-25 11:21:31,1,24.95,24.95,0.00,0.00,0.00,24.95,7,1
b9a21d81-a914-68be-3e0c-99f11cab3eee,803,13,2023-11-25 14:24:11,2,86.99,173.98,24.36,22.62,46.98,127.00,5,3
8f65dc72-3a34-d0e2-66d9-db9597e91a0f,95,92,2023-11-25 15:20:29,1,77.99,77.99,6.24,0.00,6.24,71.75,6,2
3c97ce17-e2a6-fd93-2345-fe85803aaa72,837,77,2023-11-25 16:05:52,2,9.00,18.00,1.44,0.00,1.44,16.56,5,3
60313051-1ad8-7c35-252d-926ae377b997,464,60,2023-11-25 19:10:12,1,8.99,8.99,0.00,1.35,1.35,7.64,7,1
55722443-6b9b-1831-16c9-a3b6893d832c,309,82,2023-11-25 22:27:55,1,62.99,62.99,0.00,1.26,1.26,61.73,5,2
dd2de148-070a-1741-32a4-81e5d742065c,552,105,2023-11-25 23:07:36,3,0.00,0.00,0.00,0.00,0.00,0.00,1,3
eaa92fe5-57c9-73a7-c1fb-542d4de8aba3,661,82,2023-11-26 00:11:41,3,62.99,188.97,0.00,0.00,0.00,188.97,1,3
50c17dda-729c-082b-cf84-b07aa31c9baa,769,24,2023-11-26 06:25:18,3,156.00,468.00,4.68,0.00,4.68,463.32,2,2
a33b89b9-1553-5bd6-17cf-39c42d186ec1,199,81,2023-11-26 08:19:33,1,56.99,56.99,0.00,0.00,0.00,56.99,3,2
c609bc4c-2083-c5b7-755d-64fc3e0a4664,666,30,2023-11-26 08:32:12,2,11.95,23.90,0.00,0.00,0.00,23.90,2,1
de932a9e-802f-80b6-5ced-f2847dd5ebd2,338,55,2023-11-26 15:02:02,1,12.99,12.99,0.00,0.78,0.78,12.21,1,2
0524b7c6-939f-7a26-e578-303bebc03f05,211,5,2023-11-26 16:05:01,1,93.99,93.99,0.00,0.00,0.00,93.99,4,2
79c0b695-85b3-26a8-008b-520778c0dc0b,514,82,2023-11-26 17:55:15,3,62.99,188.97,22.68,11.34,34.02,154.95,5,2
91b5c2a5-f9e2-1704-3e40-3fef0a9dc947,309,17,2023-11-26 20:08:45,3,145.00,435.00,65.25,0.00,65.25,369.75,1,3
5752a5e2-bc2b-053c-42ec-41cb8ec28313,235,54,2023-11-26 22:33:06,3,109.00,327.00,35.97,0.00,35.97,291.03,5,1
a282a7e6-0f16-816b-03ed-0c54e38a2934,654,97,2023-11-26 23:12:47,3,120.00,360.00,0.00,0.00,0.00,360.00,5,2
fdafb2cc-280c-a69c-c30b-20fa823ec10f,526,94,2023-11-26 23:24:55,1,44.00,44.00,0.00,6.16,6.16,37.84,2,3
2a9e231b-38ae-84a2-3fc1-e91207e2b0bc,654,23,2023-11-27 06:11:39,3,84.95,254.85,2.55,2.55,5.10,249.75,3,1
d4714c99-a95e-4c88-3235-7b3b9eaf3fe4,302,3,2023-11-27 07:49:20,3,60.00,180.00,25.20,0.00,25.20,154.80,7,3
839cfedf-8474-218a-28d7-8bbd255a29a5,404,7,2023-11-27 09:01:41,1,55.99,55.99,7.84,5.04,12.88,43.11,2,1
61ebf468-6542-c030-4750-d91663479a49,39,2,2023-11-27 10:12:46,2,96.99,193.98,0.00,0.00,0.00,193.98,3,3
76137d21-82ff-89a8-beca-e2fc29e46b9d,970,39,2023-11-27 11:33:36,1,60.00,60.00,5.40,0.00,5.40,54.60,1,1
79371ecb-93e2-20a0-3733-d6de3ca5c056,197,89,2023-11-27 13:38:56,3,108.00,324.00,0.00,45.36,45.36,278.64,7,1
07349782-acb7-0bb1-c993-fae3ec901773,796,81,2023-11-27 13:43:23,3,56.99,170.97,13.68,0.00,13.68,157.29,5,1
e7a396a6-11c1-e101-b404-c9dce7e0a81f,43,100,2023-11-27 15:18:59,3,65.95,197.85,0.00,25.72,25.72,172.13,2,3
3695c649-893b-d0db-9f45-88458f75c354,727,26,2023-11-27 17:08:50,2,96.95,193.90,25.21,0.00,25.21,168.69,4,1
c0eb034c-2b97-3986-53a0-883d7233d649,767,105,2023-11-27 18:25:58,2,0.00,0.00,0.00,0.00,0.00,0.00,5,3
517b9b31-15f1-61bc-759c-9d701864f8f4,365,96,2023-11-27 19:22:34,2,143.95,287.90,28.79,14.40,43.19,244.71,2,1
0c4fc6cd-d8b1-d89a-99f9-fce8493c3e84,705,24,2023-11-27 20:37:21,2,156.00,312.00,28.08,0.00,28.08,283.92,3,2
863b1411-c256-48c0-62aa-f1026a38f194,779,50,2023-11-27 21:07:20,3,91.95,275.85,8.28,0.00,8.28,267.57,2,1
7e171009-3357-7811-ccbe-a605331bec0c,915,4,2023-11-27 22:40:29,1,65.99,65.99,1.98,0.00,1.98,64.01,7,3
fe4e658b-0cbe-8c84-cb86-4529f73893fe,955,97,2023-11-28 00:57:54,3,120.00,360.00,0.00,0.00,0.00,360.00,5,2
e66f6226-dd6a-5fa8-e2bd-d4af9f381885,365,49,2023-11-28 05:33:04,1,150.95,150.95,0.00,0.00,0.00,150.95,7,3
bc503cc2-f36d-da56-8365-1de9082fc47d,724,31,2023-11-28 05:34:44,1,14.99,14.99,1.95,0.15,2.10,12.89,1,1
559793ce-7de5-ef54-7156-b6f69824c700,912,10,2023-11-28 05:54:28,2,118.00,236.00,4.72,14.16,18.88,217.12,3,2
ceac9a17-4868-4df9-6dca-68b16cb4342f,570,33,2023-11-28 05:54:40,2,110.95,221.90,0.00,19.97,19.97,201.93,1,3
b4c07099-db3c-b3b5-d84c-7fd433c2609f,991,101,2023-11-28 06:33:16,2,0.00,0.00,0.00,0.00,0.00,0.00,6,1
3d5ba000-a389-11f4-9a90-6b4fb8f20128,678,5,2023-11-28 08:45:06,2,93.99,187.98,0.00,0.00,0.00,187.98,7,1
b99cf426-3f9c-b184-cdaa-b55facdbcbd4,465,16,2023-11-28 09:40:16,2,123.00,246.00,0.00,0.00,0.00,246.00,3,1
76b97065-3dd9-9777-4d57-3c13e2165989,165,42,2023-11-28 11:36:40,1,83.00,83.00,0.00,0.00,0.00,83.00,4,2
51f1cae6-45d9-0c8d-9a8b-2c287b7996c8,20,36,2023-11-28 12:18:36,1,131.95,131.95,19.79,19.79,39.58,92.37,7,3
7d2dc344-ea2c-f3ea-2ea0-23badbdd9332,4,82,2023-11-28 14:43:42,1,62.99,62.99,8.82,0.00,8.82,54.17,6,3
15c8e7c1-6f99-b648-c8e8-bdd031fef60a,620,18,2023-11-28 14:53:54,3,135.00,405.00,48.60,40.50,89.10,315.90,3,2
7f257c97-9d41-9ba6-53fa-f6e38480bb93,721,68,2023-11-28 16:31:19,3,22.99,68.97,6.21,0.00,6.21,62.76,5,1
32d55d42-1eb2-e24c-00ef-67cd98ac9ba6,93,102,2023-11-28 20:58:38,1,0.00,0.00,0.00,0.00,0.00,0.00,7,2
68ca7c76-2bb1-76e1-fc18-ad637796f688,814,39,2023-11-28 21:12:02,3,60.00,180.00,9.00,7.20,16.20,163.80,3,1
b4b7b376-e95a-bb56-62b4-4f5f162a542c,449,31,2023-11-28 21:42:12,1,14.99,14.99,1.95,0.00,1.95,13.04,5,3
904ca287-51ca-3175-817e-ed3c874617e0,911,19,2023-11-28 22:31:26,3,16.00,48.00,6.72,3.84,10.56,37.44,3,2
bb32e677-62ef-c2e6-8e17-b183e0f1ef2a,487,60,2023-11-28 22:54:05,3,8.99,26.97,0.00,0.27,0.27,26.70,5,1
ccee9082-bb8f-4d30-7cb6-1bc8448b89ed,513,39,2023-11-28 23:05:58,2,60.00,120.00,2.40,12.00,14.40,105.60,6,2
26b71d30-70c6-0519-7f80-85cd33a73f06,250,76,2023-11-29 00:50:56,2,101.00,202.00,10.10,0.00,10.10,191.90,2,3
bc1daca9-9528-0344-3047-7b5ea329c645,857,91,2023-11-29 01:13:34,3,94.99,284.97,0.00,31.35,31.35,253.62,6,1
4617e037-cc6d-3142-1506-f1bea469584e,197,3,2023-11-29 03:14:07,1,60.00,60.00,0.00,0.00,0.00,60.00,5,3
dc8c9d1d-ece2-e5d7-82da-bd8b30dffb33,993,53,2023-11-29 03:14:08,3,45.00,135.00,12.15,13.50,25.65,109.35,7,2
b7c52b72-f2d6-e16e-dcbb-f2588b393b42,439,64,2023-11-29 03:15:23,2,102.00,204.00,0.00,2.04,2.04,201.96,7,2
5935d288-cb5d-9998-15c9-039d0d33f9f0,654,74,2023-11-29 03:31:38,2,127.99,255.98,2.56,28.16,30.72,225.26,3,3
5853f4c3-d244-0e2f-47f3-0b890456f8e2,856,46,2023-11-29 03:58:22,1,86.95,86.95,0.00,11.30,11.30,75.65,5,1
a2b9b2ae-1eb6-f1c6-eadd-e1849d6e335d,300,75,2023-11-29 04:55:25,1,43.95,43.95,0.00,0.00,0.00,43.95,7,3
8146be66-0504-5074-64a9-fde50f26d60b,453,74,2023-11-29 05:52:09,2,127.99,255.98,0.00,20.48,20.48,235.50,1,3
e03bad0d-953a-2201-11ca-23b65404ae13,726,84,2023-11-29 08:11:24,1,57.95,57.95,0.58,7.53,8.11,49.84,7,2
45fe8729-f81d-82e7-9721-8b21a3cc3e09,164,8,2023-11-29 08:36:36,2,126.95,253.90,0.00,0.00,0.00,253.90,7,3
dd38df53-9892-1e7a-b321-8e806a93affb,421,42,2023-11-29 09:24:06,2,83.00,166.00,0.00,16.60,16.60,149.40,2,2
f183f407-2860-8a3a-d8a2-76cd989455e5,40,12,2023-11-29 10:01:53,1,136.95,136.95,0.00,0.00,0.00,136.95,2,2
3f102eec-5a4c-1ab4-987e-31b93099f78d,314,43,2023-11-29 15:40:54,3,73.95,221.85,0.00,0.00,0.00,221.85,4,3
d3e87fd3-5ddb-200c-d2f0-30f1e137500a,992,68,2023-11-29 18:17:02,3,22.99,68.97,0.00,0.00,0.00,68.97,6,1
89a309af-f513-5dbf-b8d6-42c9cd80697d,280,84,2023-11-29 18:26:15,1,57.95,57.95,0.00,7.53,7.53,50.42,4,2
6ee24e84-5e55-b381-c895-1a99d30f89ce,490,5,2023-11-29 18:49:16,3,93.99,281.97,8.46,31.02,39.48,242.49,4,2
b6c0d33b-b722-1c52-736f-809d10147861,93,63,2023-11-29 20:51:34,1,21.95,21.95,0.00,0.00,0.00,21.95,3,2
2fba79c6-7db9-7e62-03fc-94be31075814,695,60,2023-11-29 21:53:00,3,8.99,26.97,3.24,0.00,3.24,23.73,5,1
fd56507d-e288-7762-9f65-218cf571337d,58,30,2023-11-29 22:00:18,1,11.95,11.95,0.00,0.00,0.00,11.95,1,2
d30547fb-1e42-533b-991c-68c72c9461e6,812,5,2023-11-29 22:06:49,3,93.99,281.97,0.00,33.84,33.84,248.13,5,1
e99b99e9-8a38-342f-f7de-82ad9a62bd10,835,87,2023-11-29 22:37:17,1,32.99,32.99,0.00,0.00,0.00,32.99,5,3
cd3f9b91-b228-467b-1c59-47066d0baa13,599,33,2023-11-29 23:08:26,1,110.95,110.95,0.00,0.00,0.00,110.95,2,2
6b83cc41-f3f3-3b27-d3a7-56496467ac47,757,43,2023-11-30 03:14:10,1,73.95,73.95,8.87,0.00,8.87,65.08,3,1
a146ea15-d34f-d9d7-8fcf-05f6f4d67e35,774,60,2023-11-30 03:38:42,2,8.99,17.98,0.00,0.36,0.36,17.62,2,1
d7d65a7c-b77b-ef11-e23a-ac04ddb976c6,202,82,2023-11-30 07:33:09,3,62.99,188.97,5.67,3.78,9.45,179.52,2,3
caad86ae-4332-e40c-1643-e78442944cbf,11,46,2023-11-30 08:01:30,1,86.95,86.95,0.00,13.04,13.04,73.91,4,1
2bf783a7-5c78-bdc8-536d-0283f0399bf6,699,13,2023-11-30 10:18:03,2,86.99,173.98,0.00,6.96,6.96,167.02,7,1
2aa55b00-606a-5126-0adb-11280bc6ce4e,646,2,2023-11-30 10:32:26,2,96.99,193.98,0.00,7.76,7.76,186.22,7,2
2e280afe-de38-5a0a-c404-154c8616a3ea,855,94,2023-11-30 10:51:49,3,44.00,132.00,17.16,0.00,17.16,114.84,1,3
28b47020-6582-f9be-2626-69a29625e43e,589,31,2023-11-30 12:37:56,2,14.99,29.98,0.00,1.50,1.50,28.48,5,2
1bb478a1-9235-4305-063a-03dc721feaac,911,79,2023-11-30 14:04:53,3,36.00,108.00,6.48,6.48,12.96,95.04,2,2
e541b2db-9d4a-d39e-4de5-ee4f1cf7d43e,753,54,2023-11-30 14:30:35,1,109.00,109.00,0.00,0.00,0.00,109.00,6,2
ee2ee3a8-6216-61b4-13a5-b2755f045135,380,76,2023-11-30 16:54:34,2,101.00,202.00,0.00,12.12,12.12,189.88,3,3
7416f4e3-15a7-88c9-10eb-5ec65145c432,614,88,2023-11-30 18:02:58,1,42.95,42.95,0.00,0.00,0.00,42.95,3,1
9afb7df1-5f58-ab77-753f-b3df7269fa55,353,55,2023-11-30 19:41:11,2,12.99,25.98,1.30,0.00,1.30,24.68,5,1
5b26fbb5-f033-c743-c38a-a9f8d88ee12f,858,56,2023-11-30 20:43:32,2,73.95,147.90,0.00,2.96,2.96,144.94,5,1
cba3dce4-3d88-bfd4-b9c2-65e4c0d6eb35,154,53,2023-11-30 21:17:19,2,45.00,90.00,4.50,0.00,4.50,85.50,4,3
fdae5e52-0d52-cb70-e011-fc93f810b6ba,330,27,2023-11-30 21:23:50,1,53.99,53.99,0.00,0.00,0.00,53.99,7,1
aaccb9f6-f5a0-6c6e-22eb-d64dff2cdce2,319,12,2023-11-30 22:53:50,3,136.95,410.85,57.52,0.00,57.52,353.33,1,1
c7ebb61d-fff2-d980-68d9-56104558189f,511,76,2023-12-01 02:14:45,3,101.00,303.00,0.00,0.00,0.00,303.00,6,2
970b2412-336f-f35f-119d-d2d0ee13c3c7,39,88,2023-12-01 02:20:46,1,42.95,42.95,1.29,0.00,1.29,41.66,6,2
32186aa7-5444-0a4d-679e-bb8297f08d8b,114,62,2023-12-01 06:37:17,2,13.95,27.90,2.23,0.00,2.23,25.67,4,1
b5e2195b-d217-95d8-703f-ab4ef651048b,231,5,2023-12-01 07:39:09,3,93.99,281.97,42.30,0.00,42.30,239.67,4,2
606cda9f-55a9-fdd6-b35f-7ad2b5f0bdc4,859,100,2023-12-01 08:02:00,3,65.95,197.85,5.94,0.00,5.94,191.91,2,1
2ae3f06b-ead0-4c00-63c5-c0227030afbb,566,47,2023-12-01 10:06:28,1,105.00,105.00,2.10,11.55,13.65,91.35,1,3
37119455-7f2e-3a3e-0e16-39b98698b7dc,394,99,2023-12-01 11:32:09,3,35.95,107.85,0.00,14.02,14.02,93.83,5,2
894dac66-d83c-f60c-8f36-d9add5d09d9a,272,85,2023-12-01 12:38:36,1,76.99,76.99,8.47,0.00,8.47,68.52,2,1
ef66aab3-758f-81ae-e145-c64760f064ee,519,66,2023-12-01 14:14:28,3,23.95,71.85,2.16,6.47,8.63,63.22,2,3
40494556-3a29-1f3e-f5b5-243221d0856a,69,53,2023-12-01 14:21:27,2,45.00,90.00,6.30,0.00,6.30,83.70,3,1
0d62b947-d858-6788-33ff-7c0094ccd1ba,117,9,2023-12-01 14:52:11,1,126.00,126.00,1.26,0.00,1.26,124.74,1,3
a1aacada-b96b-9118-d2cf-496b11880fec,956,24,2023-12-01 16:21:38,3,156.00,468.00,0.00,0.00,0.00,468.00,5,2
0f7ea7a6-6066-4c26-d4da-469e7e998485,317,71,2023-12-01 19:45:58,1,36.95,36.95,2.22,0.00,2.22,34.73,5,3
